	geneID	chrom	strand	start	CAT_geneClass	FDmean	TSS2kFD	TSSFD	TSSvar	PseudoVarFD	TSS2kFD_scaled	TSSFD_scaled	TSSvar_scaled	PseudoVarFD_scaled	pseudoVarPlus1	pseudoVarPlus1_scaled	TSS2kRATIO
17047	ENSG00000124570.13	6	-	2971510	coding_mRNA	33.96480351964804	20.402798600699647	10.383084577114428	2.9275124378109454	8.0	-1.1874217182705724	-2.0646980490850573	0.022441968115151468	0.7004402875900269	22.0	1.394270956516266	0.600704155079154
17048	ENSG00000124571.13	6	-	43543742	coding_mRNA	35.995900409959006	22.760119940029984	7.3830845771144284	18.957512437810944	17.0	-1.1603261509685423	-2.5083672893581106	0.14569426345889894	1.4903197288513184	44.0	2.5810508728027344	0.6322975583556434
17049	ENSG00000124574.10	6	+	43395282	coding_mRNA	34.892510748925105	22.887556221889053	16.263681592039802	12.525124378109453	10.0	-0.7647651573424337	-1.1867333048611728	0.05082966453960498	0.6370412707328796	16.0	0.8415850400924683	0.6559446635004369
17051	ENSG00000124587.9	6	-	42946919	coding_mRNA	32.01599840015999	24.47526236881559	17.313432835820894	61.386268656716425	22.0	-0.9103950627788348	-1.7750446402018345	0.8947537818659873	2.6560659110546108	30.0	2.3271909952163696	0.7644697523689684
17052	ENSG00000124588.15	6	+	3000112	coding_mRNA	29.941005899410058	16.983008495752124	2.6965174129353238	4.482437810945274	9.0	-1.1172602676003631	-2.349065447921184	0.03332322320262173	0.7759950160980225	40.0	2.2997810095548634	0.5672156958523143
17054	ENSG00000124596.12	6	-	41040090	coding_mRNA	30.27977202279772	11.276861569215393	16.353233830845767	12.09960199004975	11.0	-1.2606195557391506	-0.923861976879746	0.05324747045390185	0.7297206521034241	11.0	0.5431611537933351	0.3724222745377678
17059	ENSG00000124614.9	6	-	34393846	coding_mRNA	33.217478252174786	20.003498250874568	7.6318407960199	7.173781094527363	12.0	-1.2201286218352971	-2.362480368187178	0.06116345447981492	1.1080342531204224	30.0	1.99140864610672	0.6021979783960546
17062	ENSG00000124641.10	6	-	41888877	coding_mRNA	30.463853614638534	17.588205897051473	9.054726368159203	16.481990049751243	12.0	-1.255947337760918	-2.08834051255563	0.15682466740453585	1.1705327033996582	34.0	2.3303820788860317	0.5773467178361165
17063	ENSG00000124659.5	6	-	42713840	coding_mRNA	30.062193780621943	13.845077461269364	2.577114427860697	0.6152736318407961	3.0	-1.343402237448467	-2.276823900232268	0.00422214482594272	0.2485156059265137	29.0	1.8280830979347231	0.4605478083969337
17066	ENSG00000124688.9	6	+	43603577	coding_mRNA	30.534646535346464	24.43528235882059	10.99502487562189	33.23497512437811	17.0	-0.7606351582155652	-2.436733207299341	0.5168672543309185	2.1200238466262817	32.0	2.621129542589188	0.8002477556285009
17069	ENSG00000124702.13	6	+	42981987	coding_mRNA	28.245875412458755	15.3728135932034	4.129353233830845	1.21318407960199	5.0	-1.2504682763740755	-2.3426396894217723	0.011447432969055718	0.4856917858123779	21.0	1.449791431427002	0.5442498548450979
17073	ENSG00000124733.3	6	-	42981663	coding_mRNA	28.238176182381764	14.348325837081461	5.213930348258707	4.669004975124378	10.0	-1.3463163648400156	-2.231695672765893	0.043865527369218345	0.96928071975708	21.0	1.4395517110824585	0.5081180082031503
17078	ENSG00000124767.6	6	-	38670921	coding_mRNA	39.07529247075293	26.372313843078466	9.1044776119403	3.5840298507462687	7.0	-1.0756561073745932	-2.5378528637672537	0.02569846838804406	0.5927422046661377	27.0	1.6426191329956057	0.6749102098933133
17081	ENSG00000124782.15	6	+	7107976	coding_mRNA	30.614738526147384	19.294352823588206	12.427860696517413	16.296019900497512	15.0	-0.8638393349204583	-1.3878096315398143	0.09489100160232536	1.1446244716644287	41.0	2.3417921587824817	0.6302308545640303
17082	ENSG00000124783.8	6	-	7313432	coding_mRNA	32.98620137986202	17.357821089455268	5.432835820895522	2.3267164179104483	7.0	-1.2534098361208308	-2.2098041292446764	0.014965851452156925	0.5614060163497925	26.0	1.4023258090019226	0.5262146098475035
17083	ENSG00000124784.4	6	+	7390043	coding_mRNA	38.914608539146094	25.911544227886058	12.835820895522387	17.457910447761193	18.0	-1.2124028294638118	-2.431580410667913	0.1517730748811589	1.6783158779144287	54.0	3.0778169566765428	0.6658564791117039
17085	ENSG00000124786.8	6	-	8435767	coding_mRNA	37.003499650035	22.923038480759622	7.800995024875622	6.900199004975125	9.0	-1.1510718333871637	-2.3872925630256305	0.04611399933270549	0.7357463836669922	35.0	2.0387616455554958	0.6194829866784759
17086	ENSG00000124787.9	6	-	5004261	coding_mRNA	36.47655234476552	18.636681659170414	7.611940298507463	10.17865671641791	13.0	-1.47260131710942	-2.3826442761207693	0.06935495133162786	1.0730917453765871	25.0	1.4674681425094604	0.5109222352765701
17088	ENSG00000124789.7	6	-	17707117	coding_mRNA	28.87851214878512	16.385807096451774	5.935323383084578	4.350796019900497	6.0	-1.0912102198294331	-2.0040368861819973	0.03319498374681749	0.5240867137908936	17.0	0.9758063554763794	0.567404823767595
17089	ENSG00000124795.10	6	-	18264755	coding_mRNA	32.54444555544445	15.559720139930036	3.373134328358209	3.625074626865672	6.0	-1.349710720444637	-2.3181317647298183	0.02289186094050327	0.4767968654632568	15.0	0.7871360778808594	0.4781067821057718
17090	ENSG00000124802.7	6	-	8102772	coding_mRNA	39.28627137286272	28.470264867566215	8.771144278606965	8.747363184079601	13.0	-0.9409673479020312	-2.6547448830818063	0.06620524283502642	1.1309696435928345	32.0	1.8791215419769287	0.7246873748174602
17096	ENSG00000130023.11	6	+	170151721	coding_mRNA	39.665133486651335	21.75612193903049	10.601990049751244	46.0107960199005	19.0	-1.326153598580582	-2.1521116198591925	0.2522923803552511	1.4069406986236572	16.0	0.9242508411407472	0.5484948625308965
17097	ENSG00000130024.10	6	-	170124596	coding_mRNA	36.25297470252975	12.396301849075464	4.990049751243782	3.7299004975124377	8.0	-1.529349764486005	-2.0041330845201792	0.015328201666726706	0.5128459930419922	12.0	0.5577569007873535	0.3419388877958873
17100	ENSG00000130347.8	6	-	107077365	coding_mRNA	38.033096690330964	26.554222888555717	11.845771144278608	10.721094527363183	12.0	-1.100417395515055	-2.510436902591838	0.09852704577606043	1.1503748893737793	36.0	1.9478345513343809	0.6981872421476141
17101	ENSG00000130348.7	6	+	107077453	coding_mRNA	38.04269573042696	26.1184407796102	11.711442786069654	9.2363184079602	12.0	-1.14297991114548	-2.523939091174757	0.08486204736333333	1.1502403020858765	46.0	2.4768448323011403	0.6865559939465695
17102	ENSG00000130349.5	6	+	107349405	coding_mRNA	33.444955504449545	18.77461269365317	4.08955223880597	0.5219402985074627	4.0	-1.2856432489272596	-2.572576352019808	0.00400849306891838	0.3505420684814453	31.0	1.7164800763130188	0.561358578909019
17103	ENSG00000130363.7	6	-	159421234	coding_mRNA	32.95540445955405	21.57871064467766	14.393034825870647	3.4597512437810938	8.0	-1.0909547926220429	-1.7800167953197044	0.031814582193092966	0.7671506404876709	11.0	0.8018378019332886	0.6547851861797379
17105	ENSG00000131013.3	6	-	149867171	coding_mRNA	36.05189481051895	19.323338330834588	7.960199004975125	9.518407960199005	11.0	-1.3289874997185445	-2.2317235060592195	0.060074365188300276	0.8738867044448853	25.0	1.3081634938716888	0.5359867610951913
17111	ENSG00000132423.6	6	-	99842071	coding_mRNA	40.328767123287676	31.05647176411794	30.55223880597015	30.668507462686573	19.0	-1.012359979855216	-1.0674127135703813	0.3655847360299928	2.0744420886039734	46.0	2.8229675590991974	0.7700823501292832
17112	ENSG00000132424.10	6	-	99873184	coding_mRNA	34.43855614438556	20.55072463768116	6.626865671641791	12.155074626865673	14.0	-1.1972393406194817	-2.397584528472293	0.0903339042078182	1.2069090604782104	37.0	2.285468935966492	0.5967359534912297
17114	ENSG00000135297.11	6	+	74171460	coding_mRNA	33.70892910708929	20.60969515242379	5.601990049751244	2.9507960199004977	9.0	-1.1844066201705954	-2.5413733946150217	0.024123984715674486	0.8137619495391846	33.0	1.8761001527309416	0.6114016582060267
17119	ENSG00000135315.7	6	-	84937333	coding_mRNA	38.780721927807214	26.442278860569715	15.910447761194028	20.791940298507463	16.0	-1.1214351974788872	-2.0786683019713976	0.17176023736163826	1.4542324542999268	42.0	2.149094197899103	0.6818408102302401
17120	ENSG00000135316.13	6	-	86353054	coding_mRNA	30.68023197680232	8.55872063968016	4.880597014925373	1.4056716417910449	5.0	-1.5432142187254332	-1.7998030363623776	0.006840798224532103	0.3488039970397949	16.0	0.8196237087249756	0.278965317020794
17121	ENSG00000135317.8	6	-	86303573	coding_mRNA	36.26137386261374	18.732133933033484	6.970149253731344	1.1991044776119402	5.0	-1.4705993270297637	-2.4573601620707346	0.008439557385380452	0.4194703102111816	30.0	1.7635907530784607	0.5165864372377441
17125	ENSG00000135334.8	6	-	88411951	coding_mRNA	28.088491150884913	11.447776111944027	1.4975124378109452	0.7912437810945273	4.0	-1.4557217982546915	-2.3261661351616705	0.006055121849874433	0.3499181270599365	11.0	0.6765165328979492	0.4075610914964855
17126	ENSG00000135336.10	6	+	88299853	coding_mRNA	37.690730926907314	27.090954522738627	6.865671641791044	9.796865671641788	15.0	-1.0211528410910742	-2.969600052382816	0.09092329651381427	1.4450581073760986	62.0	4.171648025512694	0.7187696777564607
17142	ENSG00000135597.14	6	-	139309390	coding_mRNA	38.347965203479646	21.56271864067966	8.512437810945274	12.851094527363186	11.0	-1.2850072297813564	-2.2840813516977416	0.07531751068652014	0.8421133756637573	18.0	0.8678752183914185	0.5622910766259661
17146	ENSG00000137168.7	6	-	36842572	coding_mRNA	38.29207079292071	24.818090954522734	14.293532338308456	24.298407960199004	16.0	-1.2123506396537882	-2.159320679470081	0.19671728667078028	1.4396347999572754	39.0	2.116490423679352	0.6481261117670087
17147	ENSG00000137171.10	6	+	43027369	coding_mRNA	31.97210278972103	17.57471264367816	4.402985074626866	19.10179104477612	13.0	-1.4216591180759486	-2.722291154647941	0.1862505307483315	1.2836748361587524	31.0	1.8545117378234863	0.5496889822751476
17149	ENSG00000137185.7	6	+	28193074	coding_mRNA	41.234576542345756	27.48125937031484	14.855721393034825	14.654079601990052	15.0	-1.1711370723255945	-2.2462402908363157	0.10625737499614814	1.2772958278656006	38.0	2.363369107246399	0.6664615396763689
17152	ENSG00000137200.8	6	+	37400999	coding_mRNA	35.95240475952404	20.185407296351823	8.472636815920398	4.720497512437811	7.0	-1.2700217348414757	-2.2134780207676674	0.03062755304109795	0.5638456344604492	11.0	0.6580877304077148	0.5614480430826971
17155	ENSG00000137207.7	6	-	43484659	coding_mRNA	33.63673632636736	18.37031484257871	6.069651741293532	2.8651243781094533	6.0	-1.4731907791968646	-2.6601895503143766	0.026680069209746856	0.5789926052093506	25.0	1.694993257522583	0.5461384441206468
17156	ENSG00000137210.9	6	+	10748038	coding_mRNA	37.84831516848315	23.26536731634183	5.9154228855721405	5.167810945273632	12.0	-1.290099504934824	-2.8249849929145316	0.0404447835605688	1.0615956783294678	62.0	3.600292354822159	0.6147002109017323
17158	ENSG00000137218.6	6	-	41747627	coding_mRNA	31.54354564543545	16.763618190904552	6.248756218905473	3.137810945273632	7.0	-1.331214934674979	-2.278279240451642	0.02545532064155324	0.630483865737915	18.0	1.2089923620224	0.531443686747699
17159	ENSG00000137221.10	6	+	43445308	coding_mRNA	37.87001299870013	27.62018990504748	12.139303482587064	38.46049751243781	22.0	-0.9632391476410738	-2.4180735847843233	0.3396646758319637	2.067475914955139	35.0	2.0152958631515503	0.729341970545284
17172	ENSG00000137275.9	6	+	3068742	coding_mRNA	27.484351564843518	16.26686656671664	11.353233830845769	19.94960199004975	14.0	-0.8950519090586307	-1.2871145208676655	0.1270105217374467	1.117070972919464	17.0	1.0284441709518433	0.5918592086241661
17174	ENSG00000137288.5	6	-	33679473	coding_mRNA	37.55954404559544	17.81009495252374	4.527363184079602	6.630497512437812	8.0	-1.4551380905194735	-2.433808939966989	0.035995225059717535	0.5894396305084229	25.0	1.1974400281906128	0.4741829381875126
17177	ENSG00000137312.10	6	-	30710462	coding_mRNA	28.116588341165887	15.703148425787106	5.323383084577115	1.8999004975124376	6.0	-1.0225500130959821	-1.8775772307049576	0.012891852587780708	0.4942464828491211	15.0	0.927108645439148	0.5585012034620115
17179	ENSG00000137337.10	6	-	30685051	coding_mRNA	24.810918908109194	14.994002998500747	6.4179104477611935	6.584477611940299	11.0	-0.7740938502700365	-1.4503449794664904	0.040940992876664827	0.8673835992813109	21.0	1.1822043359279633	0.6043308212014717
17180	ENSG00000137338.4	6	+	28249349	coding_mRNA	42.35506449355064	33.80109945027486	21.75621890547264	155.73527363184078	34.0	-0.9143034203805548	-2.201738574611607	1.7792325781132694	3.634141206741333	59.0	3.207833737134933	0.7980415058846556
17182	ENSG00000137364.4	6	-	18155308	coding_mRNA	30.14398560143985	15.549225387306347	0.9800995024875622	1.7896019900497513	6.0	-1.1760011587314296	-2.3499368197882355	0.011619255356062114	0.4834617376327514	50.0	3.082619845867157	0.5158317679983109
17185	ENSG00000137404.10	6	-	30658761	coding_mRNA	26.55104489551045	22.1944027986007	8.35323383084577	2.0396019900497517	7.0	-0.3647515827632588	-1.5235771806678962	0.0142967070684881	0.5860617160797119	26.0	1.5543766021728516	0.8359144766597709
17186	ENSG00000137409.14	6	-	36953923	coding_mRNA	33.42415758424158	14.16391804097951	7.243781094527362	10.055273631840796	11.0	-1.4597171402216582	-1.9841884303448805	0.05775743852377852	0.8336806297302246	24.0	1.3665671348571775	0.4237629027831458
17187	ENSG00000137411.12	6	+	30875984	coding_mRNA	32.5021497850215	21.488755622188908	9.512437810945274	24.721094527363185	19.0	-1.0937602986329826	-2.2831502488596525	0.24382014779091846	1.8869248628616333	44.0	2.894057810306549	0.6611487475235229
17188	ENSG00000137413.11	6	+	42018262	coding_mRNA	29.243175682431758	18.41379310344828	11.487562189054724	32.461094527363194	15.0	-0.9911793418105752	-1.6251154805890364	0.2719319728172337	1.372902810573578	35.0	2.313180446624756	0.629678298397346
17195	ENSG00000145982.7	6	+	5261759	coding_mRNA	36.598040195980396	21.426286856571714	11.07462686567164	38.28940298507464	29.0	-1.1968703213660257	-2.01349280307542	0.2382874809593165	2.2877539992332463	92.0	4.983892440795898	0.5854490224568086
17204	ENSG00000146109.3	6	+	26597204	coding_mRNA	34.060993900609944	16.39830084957521	9.621890547263682	15.4363184079602	16.0	-1.3865365143241672	-1.9184905094886893	0.09512452490103224	1.2560137510299685	53.0	2.970898248255253	0.4814392937982225
17207	ENSG00000146143.13	6	+	57182428	coding_mRNA	41.6004399560044	27.64267866066967	17.27363184079602	18.639751243781095	20.0	-1.21010384559892	-2.1090749045509605	0.1401050533804705	1.733951210975647	46.0	2.529183864593506	0.6644804403488012
17216	ENSG00000146223.10	6	+	42847381	coding_mRNA	32.52474752524748	21.929035482258872	15.159203980099502	94.73452736318407	27.0	-1.0893702332390245	-1.7853926274906935	1.0013802102630058	2.7759338319301605	39.0	2.6099423170089717	0.6742261554908724
17220	ENSG00000146243.9	6	+	79577268	coding_mRNA	42.31646835316468	28.743128435782108	13.278606965174127	35.451990049751245	18.0	-1.1098535301229884	-2.3743436176385453	0.2370273701011937	1.471808910369873	48.0	2.6783422231674194	0.6792421379756405
17221	ENSG00000146247.13	6	-	79787936	coding_mRNA	35.42955704429557	11.773613193403296	5.1393034825870645	1.290497512437811	4.0	-1.4670695985692075	-1.8785093156852533	0.004963386145289089	0.2480677366256714	9.0	0.4131202697753906	0.3323104824224423
17228	ENSG00000146282.13	6	-	88299695	coding_mRNA	37.75242475752425	27.63968015992004	4.651741293532338	2.5081094527363184	6.0	-0.971487505118484	-3.1798390737220417	0.023146362372243646	0.5763940811157227	45.0	3.0183714926242833	0.7321299317181293
17230	ENSG00000146350.9	6	-	121655626	coding_mRNA	40.13948605139486	27.92753623188406	14.402985074626866	43.351791044776114	20.0	-1.0337235165437844	-2.1785567921785574	0.31063174024374124	1.6929703950881958	35.0	2.040746957063675	0.6957621778247349
17237	ENSG00000146386.7	6	+	139349882	coding_mRNA	33.05219478052195	23.796101949025488	18.079601990049753	61.30363184079602	27.0	-0.9615060246564906	-1.555325596963996	0.6615075663887077	2.8047106713056564	12.0	0.8491890430450441	0.7199552739852789
17241	ENSG00000146414.11	6	-	146285494	coding_mRNA	40.922507749225076	25.323338330834584	12.99004975124378	7.659900497512437	12.0	-1.3654689709197494	-2.4450599720228965	0.05869267507172354	1.0504167079925537	29.0	1.7594460844993591	0.6188119869392441
17242	ENSG00000146416.12	6	+	143382039	coding_mRNA	38.629337066293374	21.0679660169915	3.2786069651741294	8.201990049751245	8.0	-1.3354604518146205	-2.6882583608674766	0.047431236601593874	0.6083626747131348	12.0	0.684739351272583	0.5453877186873778
17243	ENSG00000146425.6	6	-	159065771	coding_mRNA	33.17038296170383	21.11094452773613	7.5721393034825875	19.85601990049751	15.0	-1.130605083236332	-2.3999048192702714	0.1745259224456612	1.4062907695770264	19.0	1.2101554870605469	0.6364395778037694
17245	ENSG00000146433.8	6	+	158981149	coding_mRNA	36.61003899610039	22.019990004997506	6.159203980099503	14.45452736318408	13.0	-1.2637416916205428	-2.637550406195038	0.108444368410377	1.1260168552398682	23.0	1.3328518867492676	0.6014740931399449
17247	ENSG00000146457.10	6	+	160148538	coding_mRNA	30.42215778422158	14.924037981009496	2.333333333333333	1.3433333333333333	5.0	-1.3584218680810207	-2.4620066483815517	0.010320371275207284	0.4382538795471192	26.0	1.7018052339553833	0.4905647418852661
17261	ENSG00000153157.8	6	+	10748038	coding_mRNA	37.84831516848315	23.26536731634183	5.9154228855721405	5.167810945273632	12.0	-1.290099504934824	-2.8249849929145316	0.0404447835605688	1.0615956783294678	62.0	3.600292354822159	0.6147002109017323
17268	ENSG00000153975.5	6	-	116989929	coding_mRNA	38.39016098390161	26.40129935032484	11.45273631840796	22.26900497512438	18.0	-1.207313045896571	-2.7126766016234214	0.2258315948806757	1.8126519918441768	48.0	2.987360656261444	0.6877100453263497
17270	ENSG00000154079.5	6	+	71276633	coding_mRNA	43.403559644035596	27.3928035982009	12.626865671641793	58.38507462686567	28.0	-1.3312881019474685	-2.559070062578021	0.40366607948258737	2.3281889557838444	38.0	2.182395696640014	0.6311188258026931
17275	ENSG00000155115.6	6	+	111279909	coding_mRNA	34.706629337066296	24.98350824587706	10.701492537313431	1.8804477611940296	5.0	-0.9677328254072474	-2.3892079977253777	0.01862778823434354	0.497645378112793	24.0	1.5549269914627075	0.7198483034246991
17277	ENSG00000155906.12	6	-	151773261	coding_mRNA	33.63293670632937	17.90504747626187	5.159203980099503	10.274527363184081	11.0	-1.0821213398942318	-1.9590698996586584	0.04863769005311023	0.7568296194076538	26.0	1.3890945315361023	0.5323664606692621
17279	ENSG00000156508.13	6	-	74230748	coding_mRNA	25.774622537746225	14.716641679160421	7.54228855721393	14.88945273631841	14.0	-1.020795181953999	-1.6830811082427182	0.12688325789571345	1.2923816442489624	26.0	1.7849663197994232	0.5709740911863327
17282	ENSG00000156639.7	6	+	37787571	coding_mRNA	31.860213978602143	10.106446776611692	2.9402985074626864	2.156417910447761	7.0	-1.486093223709306	-1.97564355354404	0.010063657135002985	0.4781999588012695	11.0	0.5605762004852295	0.317212143753942
17284	ENSG00000157343.4	6	+	35699301	coding_mRNA	26.05229477052295	19.910044977511244	8.36318407960199	9.652437810945274	10.0	-0.6179885973673088	-1.7797499337599645	0.09771089628108667	1.0061273574829102	17.0	1.2021087408065796	0.7642338286467802
17285	ENSG00000157593.12	6	-	44225265	coding_mRNA	30.219278072192783	20.883058470764613	9.90547263681592	4.056019900497511	8.0	-1.0321260843833704	-2.245706442576736	0.04957051510313703	0.8844058513641357	19.0	1.6266597509384155	0.6910508722569657
17289	ENSG00000158691.10	6	-	28367518	coding_mRNA	43.14218578142186	36.09145427286357	26.875621890547265	4.5894527363184086	9.0	-0.7572047558069966	-1.7469278846807148	0.052932107314091	0.9665440320968628	20.0	1.3488644659519196	0.8365699052829512
17291	ENSG00000161904.7	6	-	33756905	coding_mRNA	33.082091790820925	16.497251374312842	5.82089552238806	0.7177611940298507	5.0	-1.3342590430629966	-2.1931774473902004	0.0046455575598449966	0.4022526741027832	20.0	1.1707481145858765	0.4986761864583857
17298	ENSG00000164414.12	6	+	88182695	coding_mRNA	37.41055894410559	21.7296351824088	13.049751243781095	6.487512437810945	11.0	-1.361379265010744	-2.1149454757348813	0.048898244935606815	0.9549930095672609	26.0	1.4444158673286438	0.5808423021659376
17311	ENSG00000164494.7	6	-	107780760	coding_mRNA	36.02449755024497	22.073963018490755	11.965174129353233	2.2737810945273638	5.0	-1.2160260424303913	-2.0971787118200047	0.017276366615741747	0.4358348846435547	34.0	2.0114324316382413	0.612748671586695
17334	ENSG00000168566.11	6	+	7590468	coding_mRNA	38.986401359864004	20.36231884057971	6.82089552238806	2.0977611940298506	6.0	-1.4931224127938183	-2.578759984590521	0.013483333034816277	0.48102974891662603	23.0	1.2162319421768188	0.5222928541833166
17341	ENSG00000170734.7	6	+	43543922	coding_mRNA	35.58054194580542	22.245877061469265	6.756218905472638	6.595273631840796	9.0	-1.1716628191766445	-2.5326761244541376	0.05091828483836623	0.7907932996749878	53.0	3.1169424653053284	0.6252259196993998
17347	ENSG00000171453.13	6	+	43484827	coding_mRNA	33.82261773822618	19.860069965017487	6.388059701492537	2.7986567164179106	7.0	-1.323627738381686	-2.600753285991612	0.025150815690254368	0.6635890007019043	55.0	3.6187899708747855	0.5871831127539169
17356	ENSG00000172432.14	6	-	43597001	coding_mRNA	26.333366663333674	14.519240379810094	5.213930348258707	1.2890049751243782	4.0	-1.2091614005995028	-2.1615485213882293	0.013502680158570424	0.4093950986862183	14.0	1.0740588903427124	0.5513628608690794
17358	ENSG00000172469.10	6	+	96025419	coding_mRNA	37.36216378362164	23.39080459770115	10.890547263681594	5.977960199004975	10.0	-1.1896252823748747	-2.253990019731854	0.04334070509773435	0.8514742851257324	34.0	1.7137050032615662	0.6260559407952416
17362	ENSG00000173214.5	6	+	111580542	coding_mRNA	36.79162083791621	21.09145427286357	4.7960199004975115	4.89318407960199	7.0	-1.18912903254834	-2.4233435860913786	0.028069893432338087	0.5301792621612549	21.0	1.1169270277023315	0.5732678743831646
17375	ENSG00000178425.9	6	+	116422016	coding_mRNA	40.636336366363366	25.56521739130435	8.900497512437811	12.24004975124378	11.0	-1.1613175729769043	-2.445431402666652	0.07267653157280342	0.8476141691207886	14.0	0.6763924360275269	0.6291221029577336
17383	ENSG00000180822.7	6	+	3259233	coding_mRNA	36.64383561643836	19.88905547226387	7.567164179104477	6.566716417910447	10.0	-1.401953139037512	-2.4329851290479816	0.04597670280964637	0.8367481231689453	29.0	1.538902223110199	0.5427667474673878
17384	ENSG00000180992.5	6	-	44095160	coding_mRNA	32.644535546445354	13.949025487256373	1.8855721393034823	0.9318407960199006	5.0	-1.4852828378335334	-2.4436755085465918	0.00588146588165605	0.3972299098968506	13.0	0.7592791318893433	0.42730047322652975
17385	ENSG00000181315.6	6	-	26659974	coding_mRNA	40.89691030896911	23.86856571714143	5.253731343283582	16.460298507462685	16.0	-1.3585437018152462	-2.8436596292761434	0.10477075177681666	1.2765010595321655	40.0	2.0624918937683105	0.58362760259439
17393	ENSG00000182952.4	6	+	26538596	coding_mRNA	30.77382261773823	18.33383308345827	10.00497512437811	22.75497512437811	16.0	-1.058698999587966	-1.767522227408281	0.16480915903224475	1.3616718649864197	23.0	1.5692750811576843	0.5957606668237092
17394	ENSG00000183137.10	6	+	109416713	coding_mRNA	36.17528247175282	19.56671664167916	6.2288557213930345	12.387363184079602	15.0	-1.187226556802819	-2.1406540277585457	0.06329681201765966	1.0722417831420898	40.0	2.0703025460243225	0.5408863540169361
17399	ENSG00000184465.11	6	-	170102125	coding_mRNA	35.85911408859114	16.966016991504247	9.487562189054726	5.761094527363183	7.0	-1.4567185887905851	-2.0333315258595483	0.03424915930424112	0.5397224426269531	9.0	0.5005108118057251	0.4731298422372938
17405	ENSG00000185127.5	6	+	170102222	coding_mRNA	35.98270172982702	17.084457771114444	9.582089552238806	5.8144776119402986	7.0	-1.4518666661929511	-2.0282397151586427	0.03431795084971825	0.5377784967422485	15.0	0.8319286108016968	0.4747964146603445
17416	ENSG00000186625.9	6	-	149969850	coding_mRNA	38.32456754324568	24.2023988005997	10.0	12.99	14.0	-1.2928241937244864	-2.5929931076011847	0.1088642600925094	1.2816401720046997	15.0	0.9386295080184937	0.6315113346886319
17421	ENSG00000187626.7	6	-	28220044	coding_mRNA	39.23727627237275	28.596201899050477	26.04975124378109	47.427512437810954	20.0	-1.0844440195087657	-1.3439557071941999	0.4925764600339492	2.0382227450609207	47.0	3.0944323539733887	0.728801910217842
17430	ENSG00000188428.12	6	-	8064622	coding_mRNA	39.92990700929907	23.887556221889053	13.676616915422885	19.51990049751244	14.0	-1.271038424924131	-2.0800530441957923	0.1225346794636809	1.109222650527954	16.0	0.8685126304626465	0.5982372114296687
17435	ENSG00000189007.11	6	-	143771832	coding_mRNA	39.35506449355064	27.64367816091954	7.597014925373133	1.9817910447761196	5.0	-1.069184756277875	-2.8993341673665967	0.016517603612685096	0.4564721584320069	29.0	1.7751950025558472	0.7024173004582339
17437	ENSG00000189241.6	6	-	116601057	coding_mRNA	34.60623937606239	22.164917541229386	10.099502487562187	3.0500497512437814	7.0	-1.0694263101811858	-2.1065405553846217	0.0225359386080574	0.601703405380249	21.0	1.216136455535889	0.6404890545998235
17444	ENSG00000196230.8	6	+	30688129	coding_mRNA	22.85271472852715	18.439780109945023	6.124378109452738	22.699452736318413	16.0	-0.3811134219389299	-1.4447061108119452	0.16930465200406195	1.3818049728870392	32.0	1.9489006251096723	0.8068967004137397
17453	ENSG00000196591.7	6	-	114292300	coding_mRNA	37.07259274072593	15.486756621689155	9.82089552238806	14.407761194029849	11.0	-1.5719024217661948	-1.9844961581538565	0.07640290489217999	0.8010309934616089	20.0	1.0082842111587524	0.4177413953752484
17458	ENSG00000196812.4	6	+	28092400	coding_mRNA	41.586441355864416	32.548225887056475	10.597014925373132	16.73179104477612	13.0	-0.9022965182264944	-3.0937137591898143	0.166753738742311	1.2978065013885498	30.0	1.8623250722885127	0.7826643691037201
17482	ENSG00000198087.7	6	+	47445525	coding_mRNA	40.666033396660325	23.39180409795102	12.72636815920398	11.379751243781094	12.0	-1.3670946773186303	-2.2111647876340954	0.07127423495933151	0.94968843460083	15.0	0.8108365535736084	0.5752172548963691
17484	ENSG00000198315.6	6	+	28109661	coding_mRNA	37.10768923107689	29.464767616191907	29.074626865671643	58.77940298507463	25.0	-0.7229680011178302	-0.7598726436384579	0.5259500580732042	2.3648286461830144	33.0	2.289170742034912	0.7940340190063842
17494	ENSG00000198563.9	6	-	31509780	coding_mRNA	27.786321367863213	17.668165917041478	7.6069651741293525	17.929751243781094	13.0	-1.0868372566409703	-2.1675567739638524	0.20687151483785046	1.396389365196228	39.0	2.657457768917084	0.6358584025259251
17495	ENSG00000198663.12	6	+	36853728	coding_mRNA	37.122387761223884	20.39230384807596	6.54726368159204	9.559004975124378	10.0	-1.4164246409956454	-2.588591863859945	0.06851779680493769	0.8466334342956543	19.0	1.1446795463562012	0.5493262981692332
17498	ENSG00000198721.8	6	-	4135809	coding_mRNA	37.325967403259675	15.90704647676162	2.18407960199005	0.4009452736318408	3.0	-1.4998944905595384	-2.460867304113967	0.00196612051517066	0.21007966995239255	31.0	1.5739184617996216	0.42616568526961895
17501	ENSG00000198818.5	6	-	166756033	coding_mRNA	31.416858314168586	16.75712143928036	3.6517412935323375	15.638109452736318	14.0	-1.3145875828149824	-2.4897907788480693	0.12575083353907104	1.2554266452789309	22.0	1.3856743574142456	0.5333799220695191
